timestamp_local,timestamp_utc,park_load_kw,park_load_kwh,tenant_count,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN_imputed,temperature_c,T2M_imputed,relative_humidity_pct,RH2M_imputed,precipitation,PRECTOTCORR_imputed,wind_speed,WS10M_imputed,weather_quality_flag,solar_resource_raw,solar_resource_unit,solar_resource_normalized,pv_available_kw,pv_available_kwh,pv_conversion_branch,pv_formula_version,pv_clipped_to_capacity,installed_pv_capacity_kw,performance_ratio,pv_model_name,pv_is_derived,pv_is_measured,pv_quality_flag,tariff_period,grid_price_vnd_per_kwh,tariff_source_status,tariff_category_selected,tariff_voltage_level_selected,tariff_schedule_is_demo_assumption,dppa_enabled,dppa_available_kw,dppa_price_vnd_per_kwh,dppa_renewable_eligible,dppa_availability_is_assumption,dppa_price_is_assumption,dppa_values_are_assumptions,transformer_capacity_kw,total_nominal_tenant_load_kw,load_to_transformer_capacity_ratio,load_quality_flag,dataset_quality_flag,processed_dataset_version
2013-04-15 16:00:00+07:00,2013-04-15 09:00:00+00:00,4009.4083723291233,4009.4083723291233,5,220.3,False,33.0,False,45.74,False,1.03,False,5.68,False,ok,220.3,Wh/m^2,0.22030000000000002,473.6450000000001,473.6450000000001,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.7710400716017545,ok,ok,stage2_v1
2013-04-15 17:00:00+07:00,2013-04-15 10:00:00+00:00,3222.2254210068604,3222.2254210068604,5,57.38,False,31.25,False,52.36,False,0.26,False,5.36,False,ok,57.38,Wh/m^2,0.05738,123.36699999999999,123.36699999999999,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6196587348090116,ok,ok,stage2_v1
2013-04-15 18:00:00+07:00,2013-04-15 11:00:00+00:00,3066.792677867335,3066.792677867335,5,0.0,False,29.36,False,61.38,False,0.1,False,4.86,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5897678226667952,ok,ok,stage2_v1
2013-04-15 19:00:00+07:00,2013-04-15 12:00:00+00:00,3069.6343896797503,3069.6343896797503,5,0.0,False,28.31,False,68.37,False,0.0,False,4.56,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5903143057076443,ok,ok,stage2_v1
2013-04-15 20:00:00+07:00,2013-04-15 13:00:00+00:00,3162.2621049209256,3162.2621049209256,5,0.0,False,27.7,False,73.82,False,0.0,False,4.01,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6081273278694088,ok,ok,stage2_v1
2013-04-15 21:00:00+07:00,2013-04-15 14:00:00+00:00,3055.6812135521977,3055.6812135521977,5,0.0,False,27.31,False,77.73,False,0.0,False,3.48,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5876310026061918,ok,ok,stage2_v1
2013-04-15 22:00:00+07:00,2013-04-15 15:00:00+00:00,3062.378103019587,3062.378103019587,5,0.0,False,26.93,False,80.73,False,0.0,False,2.93,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5889188659653052,ok,ok,stage2_v1
2013-04-15 23:00:00+07:00,2013-04-15 16:00:00+00:00,2915.289073119311,2915.289073119311,5,0.0,False,26.58,False,83.32,False,0.0,False,2.47,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.560632514061406,ok,ok,stage2_v1
2013-04-16 00:00:00+07:00,2013-04-15 17:00:00+00:00,2876.6409552216724,2876.6409552216724,5,0.0,False,26.26,False,85.46,False,0.0,False,2.05,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5532001836964755,ok,ok,stage2_v1
2013-04-16 01:00:00+07:00,2013-04-15 18:00:00+00:00,2818.1127625255453,2818.1127625255453,5,0.0,False,26.04,False,87.03,False,0.0,False,1.7,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5419447620241433,ok,ok,stage2_v1
2013-04-16 02:00:00+07:00,2013-04-15 19:00:00+00:00,2870.7476967320986,2870.7476967320986,5,0.0,False,25.89,False,88.09,False,0.0,False,1.51,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5520668647561728,ok,ok,stage2_v1
2013-04-16 03:00:00+07:00,2013-04-15 20:00:00+00:00,2886.1941808266047,2886.1941808266047,5,0.0,False,25.72,False,89.25,False,0.0,False,1.4,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5550373424666547,ok,ok,stage2_v1
2013-04-16 04:00:00+07:00,2013-04-15 21:00:00+00:00,2821.9262901853863,2821.9262901853863,5,0.0,False,25.58,False,90.21,False,0.0,False,1.42,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.542678132727959,ok,ok,stage2_v1
2013-04-16 05:00:00+07:00,2013-04-15 22:00:00+00:00,2797.237978752409,2797.237978752409,5,0.0,False,25.5,False,90.74,False,0.0,False,1.53,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5379303805293094,ok,ok,stage2_v1
2013-04-16 06:00:00+07:00,2013-04-15 23:00:00+00:00,2785.166789148547,2785.166789148547,5,96.12,False,26.9,False,83.06,False,0.0,False,3.15,False,ok,96.12,Wh/m^2,0.09612000000000001,206.65800000000004,206.65800000000004,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5356089979131822,ok,ok,stage2_v1
2013-04-16 07:00:00+07:00,2013-04-16 00:00:00+00:00,2685.4535379614986,2685.4535379614986,5,284.88,False,29.08,False,70.65,False,0.0,False,4.32,False,ok,284.88,Wh/m^2,0.28488,612.4920000000001,612.4920000000001,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5164333726849035,ok,ok,stage2_v1
2013-04-16 08:00:00+07:00,2013-04-16 01:00:00+00:00,2639.067744158554,2639.067744158554,5,527.1,False,31.2,False,59.98,False,0.0,False,4.65,False,ok,527.1,Wh/m^2,0.5271,1133.2649999999999,1133.2649999999999,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5075130277227988,ok,ok,stage2_v1
2013-04-16 09:00:00+07:00,2013-04-16 02:00:00+00:00,2769.5103115068873,2769.5103115068873,5,746.22,False,33.19,False,50.92,False,0.0,False,4.81,False,ok,746.22,Wh/m^2,0.74622,1604.373,1604.373,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5325981368282475,ok,ok,stage2_v1
2013-04-16 10:00:00+07:00,2013-04-16 03:00:00+00:00,2914.7680768565388,2914.7680768565388,5,852.7,False,34.92,False,43.58,False,0.0,False,4.98,False,ok,852.7,Wh/m^2,0.8527,1833.305,1833.305,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5605323224724112,ok,ok,stage2_v1
2013-04-16 11:00:00+07:00,2013-04-16 04:00:00+00:00,3297.825158569613,3297.825158569613,5,873.08,False,36.27,False,38.58,False,0.0,False,5.14,False,ok,873.08,Wh/m^2,0.8730800000000001,1877.1220000000003,1877.1220000000003,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6341971458787717,ok,ok,stage2_v1
2013-04-16 12:00:00+07:00,2013-04-16 05:00:00+00:00,3124.0040886742254,3124.0040886742254,5,896.72,False,37.18,False,35.42,False,0.0,False,5.4,False,ok,896.72,Wh/m^2,0.8967200000000001,1927.948,1927.948,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6007700170527357,ok,ok,stage2_v1
2013-04-16 13:00:00+07:00,2013-04-16 06:00:00+00:00,3199.3095140626533,3199.3095140626533,5,594.08,False,37.32,False,33.95,False,0.0,False,5.69,False,ok,594.08,Wh/m^2,0.59408,1277.272,1277.272,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6152518296274333,ok,ok,stage2_v1
2013-04-16 14:00:00+07:00,2013-04-16 07:00:00+00:00,3464.651309231379,3464.651309231379,5,555.17,False,36.99,False,33.57,False,0.0,False,5.99,False,ok,555.17,Wh/m^2,0.5551699999999999,1193.6154999999999,1193.6154999999999,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6662790979291113,ok,ok,stage2_v1
2013-04-16 15:00:00+07:00,2013-04-16 08:00:00+00:00,3306.1310721093664,3306.1310721093664,5,409.35,False,35.96,False,35.11,False,0.0,False,6.27,False,ok,409.35,Wh/m^2,0.40935000000000005,880.1025000000001,880.1025000000001,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.635794436944109,ok,ok,stage2_v1
2013-04-16 16:00:00+07:00,2013-04-16 09:00:00+00:00,3400.567776666819,3400.567776666819,5,212.88,False,34.26,False,38.96,False,0.0,False,6.4,False,ok,212.88,Wh/m^2,0.21287999999999999,457.69199999999995,457.69199999999995,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.653955341666696,ok,ok,stage2_v1
2013-04-16 17:00:00+07:00,2013-04-16 10:00:00+00:00,3159.590173464694,3159.590173464694,5,52.28,False,31.97,False,46.2,False,0.0,False,6.05,False,ok,52.28,Wh/m^2,0.05228,112.40199999999999,112.40199999999999,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6076134948970565,ok,ok,stage2_v1
2013-04-16 18:00:00+07:00,2013-04-16 11:00:00+00:00,3187.4528691810674,3187.4528691810674,5,0.0,False,29.85,False,56.65,False,0.0,False,5.19,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6129717056117437,ok,ok,stage2_v1
2013-04-16 19:00:00+07:00,2013-04-16 12:00:00+00:00,2994.479993344309,2994.479993344309,5,0.0,False,28.87,False,65.43,False,0.0,False,4.57,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5758615371815979,ok,ok,stage2_v1
2013-04-16 20:00:00+07:00,2013-04-16 13:00:00+00:00,3119.1847606626807,3119.1847606626807,5,0.0,False,28.29,False,72.59,False,0.0,False,4.05,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5998432232043617,ok,ok,stage2_v1
2013-04-16 21:00:00+07:00,2013-04-16 14:00:00+00:00,3098.6626530364256,3098.6626530364256,5,0.0,False,27.97,False,77.0,False,0.0,False,3.67,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5958966640454665,ok,ok,stage2_v1
2013-04-16 22:00:00+07:00,2013-04-16 15:00:00+00:00,3034.639132280948,3034.639132280948,5,0.0,False,27.74,False,79.58,False,0.01,False,3.42,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5835844485155669,ok,ok,stage2_v1
2013-04-16 23:00:00+07:00,2013-04-16 16:00:00+00:00,2896.131224503634,2896.131224503634,5,0.0,False,27.51,False,81.31,False,0.01,False,3.28,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.556948312404545,ok,ok,stage2_v1
2013-04-17 00:00:00+07:00,2013-04-16 17:00:00+00:00,2859.665480463155,2859.665480463155,5,0.0,False,27.24,False,82.95,False,0.01,False,3.1,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5499356693198375,ok,ok,stage2_v1
2013-04-17 01:00:00+07:00,2013-04-16 18:00:00+00:00,2761.6462752001953,2761.6462752001953,5,0.0,False,27.06,False,83.95,False,0.01,False,2.92,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5310858221538837,ok,ok,stage2_v1
2013-04-17 02:00:00+07:00,2013-04-16 19:00:00+00:00,2771.1895211320343,2771.1895211320343,5,0.0,False,26.91,False,84.87,False,0.01,False,2.69,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5329210617561605,ok,ok,stage2_v1
2013-04-17 03:00:00+07:00,2013-04-16 20:00:00+00:00,2789.6297397088706,2789.6297397088706,5,0.0,False,26.77,False,85.74,False,0.01,False,2.37,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5364672576363213,ok,ok,stage2_v1
2013-04-17 04:00:00+07:00,2013-04-16 21:00:00+00:00,2782.159618025348,2782.159618025348,5,0.0,False,26.6,False,86.71,False,0.02,False,2.01,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,off_peak,1100.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5350306957741054,ok,ok,stage2_v1
2013-04-17 05:00:00+07:00,2013-04-16 22:00:00+00:00,2737.4057092567186,2737.4057092567186,5,0.0,False,26.5,False,87.36,False,0.02,False,1.83,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5264241748570613,ok,ok,stage2_v1
2013-04-17 06:00:00+07:00,2013-04-16 23:00:00+00:00,2755.580104025044,2755.580104025044,5,85.68,False,27.34,False,83.0,False,0.04,False,2.9,False,ok,85.68,Wh/m^2,0.08568,184.21200000000002,184.21200000000002,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5299192507740469,ok,ok,stage2_v1
2013-04-17 07:00:00+07:00,2013-04-17 00:00:00+00:00,2677.0713551547233,2677.0713551547233,5,248.35,False,28.82,False,74.69,False,0.07,False,3.67,False,ok,248.35,Wh/m^2,0.24835,533.9525,533.9525,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5148214144528314,ok,ok,stage2_v1
2013-04-17 08:00:00+07:00,2013-04-17 01:00:00+00:00,2711.7249203642796,2711.7249203642796,5,487.25,False,30.2,False,67.36,False,0.12,False,3.72,False,ok,487.25,Wh/m^2,0.48725,1047.5875,1047.5875,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5214855616085153,ok,ok,stage2_v1
2013-04-17 09:00:00+07:00,2013-04-17 02:00:00+00:00,2947.8047264962693,2947.8047264962693,5,581.42,False,31.23,False,61.92,False,0.12,False,3.62,False,ok,581.42,Wh/m^2,0.5814199999999999,1250.0529999999999,1250.0529999999999,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5668855243262056,ok,ok,stage2_v1
2013-04-17 10:00:00+07:00,2013-04-17 03:00:00+00:00,3038.996417710746,3038.996417710746,5,700.95,False,31.88,False,58.53,False,0.15,False,3.58,False,ok,700.95,Wh/m^2,0.7009500000000001,1507.0425000000002,1507.0425000000002,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5844223880212973,ok,ok,stage2_v1
2013-04-17 11:00:00+07:00,2013-04-17 04:00:00+00:00,3488.1057972353724,3488.1057972353724,5,644.65,False,32.28,False,56.31,False,0.2,False,3.64,False,ok,644.65,Wh/m^2,0.64465,1385.9974999999997,1385.9974999999997,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6707895763914178,ok,ok,stage2_v1
2013-04-17 12:00:00+07:00,2013-04-17 05:00:00+00:00,3201.602718808382,3201.602718808382,5,675.42,False,32.52,False,54.44,False,0.19,False,3.84,False,ok,675.42,Wh/m^2,0.6754199999999999,1452.1529999999998,1452.1529999999998,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6156928305400735,ok,ok,stage2_v1
2013-04-17 13:00:00+07:00,2013-04-17 06:00:00+00:00,3831.644431357247,3831.644431357247,5,577.33,False,32.5,False,53.42,False,0.14,False,4.15,False,ok,577.33,Wh/m^2,0.57733,1241.2595000000001,1241.2595000000001,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.7368546983379322,ok,ok,stage2_v1
2013-04-17 14:00:00+07:00,2013-04-17 07:00:00+00:00,3933.3281746620814,3933.3281746620814,5,455.38,False,32.38,False,52.67,False,0.1,False,4.27,False,ok,455.38,Wh/m^2,0.45538,979.067,979.067,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.7564092643580926,ok,ok,stage2_v1
2013-04-17 15:00:00+07:00,2013-04-17 08:00:00+00:00,3736.5007464443306,3736.5007464443306,5,280.33,False,32.21,False,52.5,False,0.06,False,4.24,False,ok,280.33,Wh/m^2,0.28032999999999997,602.7094999999999,602.7094999999999,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.7185578358546789,ok,ok,stage2_v1
2013-04-17 16:00:00+07:00,2013-04-17 09:00:00+00:00,3486.6335321341626,3486.6335321341626,5,153.8,False,31.73,False,53.91,False,0.04,False,4.28,False,ok,153.8,Wh/m^2,0.15380000000000002,330.67,330.67,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.670506448487339,ok,ok,stage2_v1
2013-04-17 17:00:00+07:00,2013-04-17 10:00:00+00:00,3107.343337939766,3107.343337939766,5,38.15,False,30.76,False,58.11,False,0.03,False,4.16,False,ok,38.15,Wh/m^2,0.038149999999999996,82.02249999999998,82.02249999999998,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5975660265268781,ok,ok,stage2_v1
2013-04-17 18:00:00+07:00,2013-04-17 11:00:00+00:00,3057.8603188019442,3057.8603188019442,5,0.0,False,29.47,False,65.0,False,0.03,False,3.9,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5880500613080663,ok,ok,stage2_v1
2013-04-17 19:00:00+07:00,2013-04-17 12:00:00+00:00,3123.515029332203,3123.515029332203,5,0.0,False,28.61,False,70.56,False,0.09,False,4.32,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,peak,3200.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.6006759671792699,ok,ok,stage2_v1
2013-04-17 20:00:00+07:00,2013-04-17 13:00:00+00:00,3081.797975007503,3081.797975007503,5,0.0,False,27.96,False,74.0,False,0.07,False,4.14,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.592653456732212,ok,ok,stage2_v1
2013-04-17 21:00:00+07:00,2013-04-17 14:00:00+00:00,3000.1693681569645,3000.1693681569645,5,0.0,False,27.55,False,75.48,False,0.07,False,3.24,False,ok,0.0,Wh/m^2,0.0,0.0,0.0,hourly_irradiation_wh_m2,simple_capacity_factor_v2,False,2500.0,0.86,simple_unit_aware_pr_model,True,False,ok,normal,1900.0,demo_reference,False,False,True,True,1500.0,1750.0,True,True,True,True,5200.0,5750.0,0.5769556477224932,ok,ok,stage2_v1
